q,e,i,om,w,ma,a
0.4785263999999999,0.7668,7.73,238.9,339.42,178.87,2.052
0.9557315000000001,0.1653,2.46,113.59,40.5,99.4,1.145
0.8099000000000001,0.35,3.99,112.4,69.89,34.57,1.246
0.911152,0.332,5.83,110.26,45.66,354.56,1.364
0.75662394,0.1438,9.09,109.59,152.39,220.97,0.8837
0.6032508,0.4633,33.88,115.59,115.76,80.27,1.124
0.9111705,0.5363,7.94,281.78,136.02,13.89,1.965
1.2226359,0.3701,7.13,92.9,28.91,217.83,1.941
1.109386,0.1721,31.03,115.02,332.36,17.5,1.34
1.013154,0.2266,4.31,114.08,24.49,21.85,1.31
1.143653,0.179,4.66,296.49,210.15,344.35,1.393
0.8706624000000001,0.2056,5.16,292.79,262.16,103.63,1.096
0.7508229000000001,0.6959,1.33,107.58,292.9,166.29,2.469
0.8490582000000001,0.3834,13.18,122.69,269.25,55.54,1.377
0.9367759000000001,0.4221,0.56,180.65,356.62,265.89,1.621
1.1657448,0.4588,7.36,117.0,355.04,192.18,2.154
0.9941197000000002,0.5153,7.78,113.38,347.07,207.6,2.051
0.7772760000000001,0.2803,5.42,100.41,101.85,115.19,1.08
1.1907720000000002,0.4885,0.95,234.69,230.32,175.59,2.328
0.979739,0.5145,6.29,292.65,126.26,227.37,2.018
1.0393551,0.2419,7.35,115.27,2.21,354.34,1.371
0.43484301,0.4673,12.44,118.65,188.84,223.43,0.8163
0.9017999999999999,0.1984,3.44,134.15,48.6,90.79,1.125
1.0681104000000001,0.4638,4.51,327.1,158.0,358.74,1.992
1.0065003,0.4509,8.86,298.01,153.33,248.84,1.833
1.0354210000000001,0.3755,8.88,295.38,164.87,285.5,1.658
0.937078,0.5361,11.15,107.06,325.08,10.03,2.02
0.9647999999999999,0.33,9.48,294.27,212.82,330.12,1.44
0.6137475000000001,0.2625,15.22,290.82,328.26,301.6,0.8322
1.002396,0.3512,6.09,297.7,185.34,355.71,1.545
0.6964583999999999,0.3928,31.29,293.11,276.34,307.14,1.147
1.1976274,0.3249,36.67,121.39,274.91,298.91,1.774
1.06934,0.492,28.71,316.98,83.18,230.01,2.105
0.9015872,0.4272,0.83,291.52,134.51,321.71,1.574
1.1770594,0.3719,5.4,19.81,88.02,235.03,1.874
1.0064388,0.2749,4.64,298.97,190.79,352.0,1.388
0.718994,0.386,3.89,23.84,334.93,73.1,1.171
0.5939712,0.7422,5.6,173.48,209.4,190.69,2.304
0.9465612,0.6334,5.04,127.43,19.77,352.94,2.582
1.0624008000000003,0.5054,8.65,280.58,168.98,198.97,2.148
1.0030932,0.2926,1.21,327.18,160.55,346.04,1.418
0.9817596,0.3468,9.13,292.8,168.69,330.43,1.503
1.0959762,0.1343,13.52,297.37,156.81,74.49,1.266
0.934375,0.425,45.11,295.2,123.58,22.51,1.625
1.2835934999999998,0.4645,7.35,55.73,35.37,169.95,2.397
0.757965,0.655,8.84,342.78,219.08,342.92,2.197
0.8641325000000002,0.6315,7.05,106.67,316.08,9.91,2.345
0.5389064999999998,0.7435,0.81,108.96,101.84,344.16,2.101
0.964392,0.142,6.48,321.43,92.79,189.35,1.124
0.9319298,0.1818,4.16,289.49,229.79,100.35,1.139
1.2701506999999999,0.5187,26.13,243.83,296.94,113.34,2.639
0.8330550000000001,0.715,13.83,192.38,113.58,104.78,2.923
0.8684445,0.6601,13.15,185.64,78.17,130.89,2.555
1.2929712,0.4446,5.13,153.17,282.75,189.84,2.328
0.9038736,0.3168,0.05,150.41,265.71,64.01,1.323
1.2816204,0.2868,17.87,342.01,173.18,245.81,1.797
0.48304340999999995,0.4021,28.45,111.2,223.42,200.15,0.8079
0.9754387999999998,0.4289,4.69,305.79,198.94,255.87,1.708
1.0153944,0.5137,7.45,111.92,351.74,5.08,2.088
1.0302402,0.3262,12.39,116.33,10.88,356.04,1.529
0.9170939999999999,0.294,8.71,120.36,311.92,66.09,1.299
0.8304334000000001,0.5054,3.03,308.15,235.88,250.9,1.679
0.9141308,0.3132,1.99,108.98,322.51,50.04,1.331
0.47736360000000005,0.8006,6.81,102.41,278.76,171.92,2.394
1.0348069999999998,0.5802,10.71,302.05,189.77,149.9,2.465
1.009778,0.6524,17.43,101.44,72.54,107.9,2.905
0.8307224,0.6462,18.59,28.32,350.01,193.9,2.348
0.764064,0.5968,3.19,303.45,113.51,241.7,1.895
0.73890486,0.2151,13.03,303.92,57.45,24.24,0.9414
1.037736,0.432,3.0,317.82,168.92,236.74,1.827
1.0157175,0.3551,36.78,305.97,214.92,344.18,1.575
0.9639419999999999,0.1831,3.93,303.73,149.17,120.43,1.18
1.0071864000000001,0.5761,0.74,118.79,358.79,161.89,2.376
1.0690704000000002,0.3898,22.79,302.38,145.07,15.81,1.752
1.0289764,0.4734,6.25,296.68,227.38,203.03,1.954
1.096533,0.343,9.97,111.35,9.42,273.22,1.669
1.021212,0.2535,7.02,313.69,186.45,358.61,1.368
0.9666959999999999,0.4858,5.2,91.0,89.97,337.4,1.88
0.5503649,0.4983,27.84,123.66,126.58,83.44,1.097
0.6860658,0.4694,18.57,125.59,91.31,321.14,1.293
1.0276066,0.3366,7.47,292.57,163.32,317.62,1.549
0.39054960000000005,0.7704,0.29,138.08,101.36,340.08,1.701
0.8239755900000001,0.1141,4.44,302.8,44.31,63.35,0.9301
0.7016005000000001,0.3915,10.3,130.73,96.86,57.7,1.153
1.0569335,0.3203,11.45,305.49,185.35,356.74,1.555
0.31212090000000003,0.8661,8.62,316.17,46.66,184.89,2.331
0.6956406,0.6043,6.72,142.54,64.45,336.25,1.758
1.0468247,0.4901,7.16,138.26,315.22,210.67,2.053
0.8496599999999999,0.2775,5.76,296.43,101.81,56.96,1.176
0.7489554,0.5638,1.99,149.83,257.87,23.2,1.717
0.9212699999999999,0.1012,10.0,303.77,85.57,290.63,1.025
0.8449679999999999,0.6124,1.29,313.15,120.5,193.35,2.18
0.9632650000000001,0.5901,4.49,125.64,27.77,354.35,2.35
1.0721976,0.5322,3.73,133.04,357.52,167.33,2.292
0.9226206,0.6634,1.56,3.0,83.81,7.99,2.741
0.8549024,0.5232,7.23,116.29,93.29,213.73,1.793
1.049825,0.4001,24.95,322.97,137.14,265.83,1.75
1.032612,0.202,12.32,306.58,215.42,13.95,1.294
0.7424174,0.3263,11.69,128.28,255.07,69.15,1.102
0.8684928000000001,0.4256,2.95,289.69,300.6,267.81,1.512
0.40216620000000003,0.8318,21.77,307.46,288.27,348.57,2.391
1.0187328,0.3436,14.61,127.16,336.45,10.92,1.552
0.31734892000000003,0.5667,8.01,127.9,204.48,324.06,0.7324
0.9159787,0.3149,6.67,132.4,91.42,325.95,1.337
0.7159863999999999,0.6452,7.94,132.2,268.07,226.5,2.018
0.8127538,0.5663,5.41,318.48,104.56,18.38,1.874
0.5709727,0.6251,4.31,130.69,99.93,280.94,1.523
1.0030452,0.5757,7.25,146.65,21.02,151.87,2.364
1.1154828,0.2766,12.54,129.74,18.74,295.08,1.542
0.8433156,0.0888,8.04,307.96,339.26,140.75,0.9255
0.7377743999999999,0.7063,0.88,346.14,71.74,12.32,2.512
0.7753457,0.2747,5.91,308.48,269.6,109.85,1.069
1.0184988,0.2533,24.97,306.56,162.3,10.64,1.364
0.7467152,0.6491,0.92,293.0,124.81,202.39,2.128
0.9884784000000001,0.4358,9.64,314.67,149.95,260.77,1.752
1.0835872,0.1176,8.38,293.93,241.84,32.12,1.228
0.9408420000000001,0.083,14.11,313.84,294.38,90.3,1.026
0.9969072000000001,0.2284,16.07,127.2,44.45,331.87,1.292
0.8849106000000001,0.5023,35.94,138.93,101.88,206.76,1.778
1.0262798,0.3366,5.78,127.07,357.27,0.79,1.547
1.2868719999999998,0.4811,23.6,160.22,254.49,28.8,2.48
1.1027064,0.4759,5.38,291.47,257.18,172.88,2.104
0.7138871999999999,0.3162,11.04,101.51,163.41,82.95,1.044
1.1740404,0.3942,3.94,180.04,251.34,246.46,1.938
0.6314972999999999,0.7739,2.87,325.12,71.82,10.97,2.793
1.1432567999999999,0.5997,1.23,196.2,269.79,5.11,2.856
1.0386384,0.4268,5.52,127.5,24.15,351.87,1.812
0.8667990000000001,0.589,4.12,308.24,132.23,201.55,2.109
0.9341639999999999,0.663,28.81,87.35,352.03,141.59,2.772
0.7833779999999999,0.5995,6.0,305.78,103.64,20.07,1.956
1.0728871,0.2513,2.64,29.27,124.58,325.93,1.433
0.8507519999999998,0.2615,4.55,304.73,108.7,159.71,1.152
0.9028710000000001,0.5334,29.5,128.11,318.42,228.42,1.935
0.8340849,0.5617,25.61,300.99,125.54,17.71,1.903
0.9941701999999999,0.0854,23.98,129.82,331.71,178.61,1.087
1.1268528,0.6021,15.09,33.33,174.83,104.84,2.832
1.0131635999999997,0.6397,6.08,283.88,183.44,126.85,2.812
1.0083102,0.5994,4.06,146.01,3.96,141.72,2.517
0.7556309999999999,0.5542,4.98,137.5,275.48,22.79,1.695
1.0360417,0.5381,4.94,125.05,337.47,6.52,2.243
0.63975646,0.2871,14.0,305.88,320.02,206.06,0.8974
1.0669564,0.0318,9.81,119.46,70.43,88.56,1.102
1.0677475,0.5615,13.56,319.81,187.93,149.59,2.435
1.1134332000000005,0.8884,4.72,77.7,298.0,19.85,9.977
1.1148559999999998,0.336,26.55,310.13,104.99,304.07,1.679
0.6927856,0.6494,2.79,125.02,89.93,185.12,1.976
1.101516,0.079,14.29,128.05,348.21,97.97,1.196
1.2208592,0.2184,25.34,132.11,347.79,307.11,1.562
0.41472230000000004,0.7451,48.49,324.95,41.25,324.54,1.627
0.9734993999999999,0.3178,9.59,314.14,226.38,336.08,1.427
1.1498956,0.4239,5.95,166.09,299.08,215.82,1.996
0.76221951,0.1667,13.78,310.41,308.43,192.42,0.9147
0.5230623,0.6449,59.56,128.73,255.86,30.88,1.473
1.0086339999999998,0.4412,34.83,131.69,24.3,350.84,1.805
0.9504528,0.3872,15.59,314.47,217.17,344.03,1.551
0.81249,0.2262,19.19,312.93,272.56,112.09,1.05
0.4947171999999999,0.3605,1.43,132.58,204.97,263.59,0.7736
0.8721602,0.5474,1.25,318.3,119.41,231.97,1.927
0.8897548000000001,0.3027,4.55,123.37,71.73,6.84,1.276
0.9728582000000001,0.4562,6.81,333.59,234.82,215.31,1.789
0.9965415000000002,0.6305,1.18,113.6,352.6,4.3,2.697
0.9864256,0.2196,15.46,309.22,154.13,66.34,1.264
1.2193382,0.1401,14.79,134.25,335.62,1.84,1.418
1.0559766,0.2677,4.71,160.17,11.2,311.98,1.442
0.6864661999999999,0.6257,7.54,311.18,258.63,215.07,1.834
0.33975560000000005,0.5304,12.21,127.18,165.6,97.64,0.7235
0.64528464,0.2146,14.7,312.77,353.48,249.41,0.8216
0.7642389700000001,0.1599,8.42,131.45,166.92,147.02,0.9097
1.036823,0.513,4.04,117.96,358.76,190.31,2.129
0.9743328,0.4272,7.8,310.48,129.6,18.83,1.701
0.9736763999999998,0.5278,8.95,315.22,137.47,10.25,2.062
0.9633320000000001,0.3192,5.11,127.43,297.31,34.25,1.415
1.0001251,0.0731,0.39,6.19,101.3,178.94,1.079
1.0002753,0.4507,5.38,119.89,85.42,210.97,1.821
0.7676525999999999,0.5721,8.09,51.04,194.56,182.27,1.794
0.79222422,0.1218,1.65,133.06,182.97,134.41,0.9021
0.9035444,0.2388,13.27,142.8,253.95,156.25,1.187
1.0709048,0.3572,1.02,79.67,76.3,260.15,1.666
0.9546113999999999,0.4634,10.75,311.49,146.0,11.31,1.779
0.7575009999999999,0.653,7.99,136.62,76.12,343.69,2.183
0.7811098000000001,0.5286,1.22,102.52,316.13,23.15,1.657
0.9818834000000001,0.1686,6.0,313.12,226.47,57.47,1.181
0.9521550000000001,0.595,19.47,317.96,134.07,9.22,2.351
0.967832,0.3776,5.5,315.68,210.28,345.46,1.555
0.9023555999999999,0.5834,2.96,115.5,82.55,165.39,2.166
0.4948218,0.6643,7.43,314.53,68.4,32.46,1.474
0.6269521200000001,0.3374,3.78,324.65,293.94,178.27,0.9462
0.3390454,0.522,8.41,124.45,206.18,129.19,0.7093
0.8628016,0.3503,10.46,316.37,245.11,324.68,1.328
0.5657989099999999,0.3141,26.4,310.54,26.21,189.5,0.8249
1.0408662,0.6106,2.49,118.18,343.16,5.3,2.673
1.1045484,0.4396,24.32,108.63,78.64,192.45,1.971
0.8859924,0.4396,1.13,127.1,310.44,313.17,1.581
1.2698737999999998,0.3461,7.41,120.61,352.85,224.56,1.942
1.112072,0.5376,4.82,352.53,133.21,158.01,2.405
0.4840548000000001,0.6446,19.17,148.9,107.97,322.51,1.362
1.1100187,0.1239,27.21,123.26,354.26,7.68,1.267
1.1879712000000002,0.5992,18.57,111.75,355.93,2.13,2.964
0.7389792000000001,0.7149,5.24,65.29,327.51,19.76,2.592
1.0843811,0.4097,3.9,118.51,5.62,2.78,1.837
0.9290975999999999,0.4307,20.36,122.12,298.89,27.67,1.632
1.041236,0.3651,2.06,59.45,51.09,9.86,1.64
0.9119986,0.3779,20.39,128.55,284.8,42.21,1.466
1.1496615,0.4345,5.76,91.11,102.08,184.78,2.033
0.925657,0.5613,7.8,122.45,306.41,18.13,2.11
0.59007102,0.2487,15.82,95.84,293.91,231.39,0.7854
1.1348639999999999,0.4672,10.44,45.21,161.77,161.69,2.13
0.9851171999999999,0.4796,14.84,324.16,239.95,198.54,1.893
1.020303,0.1785,21.17,330.31,355.12,155.11,1.242
1.2957132,0.4327,2.38,211.83,357.53,138.62,2.284
1.1296031999999998,0.3244,1.58,150.01,322.97,8.64,1.672
1.1602076,0.5909,4.77,60.11,351.44,150.3,2.836
0.39164839999999995,0.8196,33.36,346.35,4.89,223.14,2.171
1.0072619999999999,0.0268,7.26,313.41,98.79,268.96,1.035
1.23435,0.5125,27.98,151.96,286.58,167.0,2.532
0.92391831,0.0659,3.31,125.7,262.65,326.62,0.9891
0.9001785,0.6449,12.3,132.17,315.28,8.74,2.535
1.0257720000000001,0.2229,22.87,131.94,4.67,357.65,1.32
1.0157412,0.5074,4.82,118.68,3.41,3.63,2.062
0.22992456000000003,0.6826,6.67,136.29,154.41,121.02,0.7244
0.9682176,0.2796,2.73,132.67,335.07,25.85,1.344
1.0753048,0.3177,18.33,320.56,156.08,300.29,1.576
0.9836468,0.4619,7.25,133.71,350.58,237.28,1.828
0.8605982000000001,0.6381,5.46,120.93,320.44,10.85,2.378
0.9497345,0.5333,1.64,330.13,131.18,8.99,2.035
0.9818466,0.3406,3.26,13.24,181.0,290.46,1.489
0.8355072,0.4324,21.75,143.34,275.81,357.42,1.472
0.48083879999999996,0.5258,2.17,119.22,252.19,62.72,1.014
0.5735986000000001,0.4851,28.14,136.08,109.38,307.05,1.114
0.4848442000000001,0.5519,25.17,311.85,64.85,51.54,1.082
0.49555209999999994,0.8001,0.57,255.21,140.18,11.7,2.479
0.8518198000000002,0.6386,13.66,313.62,241.41,348.04,2.357
1.0060869,0.4351,11.97,134.1,344.39,248.91,1.781
0.8621226000000001,0.5659,14.75,127.6,310.36,221.1,1.986
0.6909980000000001,0.359,17.47,133.13,101.32,97.43,1.078
1.0504984000000002,0.3896,2.55,133.28,23.97,245.38,1.721
0.4144356999999999,0.6729,40.36,307.77,65.07,77.93,1.267
0.9887573999999999,0.5071,5.55,137.64,9.01,199.76,2.006
0.37479419999999997,0.8354,0.87,99.22,150.4,346.82,2.277
0.5916899999999999,0.637,13.78,345.81,271.99,242.33,1.63
0.5786768000000001,0.4824,2.43,117.82,130.19,306.52,1.118
0.77160754,0.1518,0.5,39.48,319.01,70.24,0.9097
0.48035592000000005,0.3554,16.86,318.4,355.65,2.15,0.7452
0.56848968,0.2782,2.62,142.11,179.99,275.26,0.7876
1.0185932,0.4622,1.52,18.0,124.87,356.58,1.894
0.858718,0.4827,8.43,107.78,319.28,24.42,1.66
0.9876442,0.3263,6.27,142.67,29.49,307.14,1.466
0.7032587800000001,0.1982,6.17,311.5,37.51,114.54,0.8771
0.6875701999999999,0.5774,7.84,322.84,259.49,335.42,1.627
1.0442796,0.0437,5.29,342.19,175.65,124.45,1.092
1.0548376000000002,0.4341,1.45,164.62,328.96,226.81,1.864
1.1266005000000001,0.0951,22.73,146.17,333.62,75.36,1.245
1.0264564999999999,0.2715,4.83,351.54,107.38,5.59,1.409
1.0274584,0.2228,27.67,127.43,6.84,28.52,1.322
0.7873865999999998,0.7102,5.62,289.23,135.76,139.12,2.717
0.7376928,0.3318,5.98,138.28,92.89,79.3,1.104
0.35480558,0.6041,24.18,340.25,307.48,221.94,0.8962
1.1431602,0.1027,23.71,336.08,222.93,349.94,1.274
0.5719680000000001,0.7352,13.83,150.39,97.47,343.67,2.16
0.8508758000000002,0.4986,25.53,146.74,72.25,334.86,1.697
0.65771024,0.2718,2.65,127.53,242.43,49.83,0.9032
1.0302479,0.2201,13.88,132.74,321.32,26.21,1.321
0.652625,0.4779,0.85,159.17,73.47,10.33,1.25
0.68608917,0.3097,14.16,318.79,290.24,143.86,0.9939
0.7695423,0.4387,5.18,133.12,286.63,32.87,1.371
0.7405930000000001,0.3854,13.7,130.76,98.91,311.44,1.205
1.094878,0.3849,4.16,329.18,184.52,235.74,1.78
0.66663392,0.2684,21.17,125.84,157.83,176.3,0.9112
0.8854,0.5573,2.09,210.03,347.37,342.77,2.0
0.9821119,0.3287,11.91,165.36,54.52,277.86,1.463
0.8725743000000001,0.5827,11.05,109.31,324.18,209.58,2.091
1.063211,0.2351,10.5,147.79,6.27,341.5,1.39
0.898449,0.6665,2.64,145.5,293.97,9.82,2.694
0.8529299999999999,0.3925,6.32,302.35,130.25,28.41,1.404
1.2942874000000002,0.3714,6.76,54.26,90.55,355.49,2.059
0.7857432,0.3386,7.72,85.57,156.89,17.51,1.188
0.7563577000000001,0.6143,6.93,131.95,77.7,341.67,1.961
1.0660176,0.2638,29.74,134.22,354.29,3.53,1.448
1.0127376,0.4288,11.83,137.47,36.26,346.1,1.773
0.3166176,0.5398,5.5,346.4,339.42,78.7,0.688
0.5786754,0.7378,7.64,122.2,278.92,16.28,2.207
1.02512,0.404,11.3,314.41,185.67,358.16,1.72
1.1142854,0.3761,8.1,169.61,1.53,226.78,1.786
0.8369900000000001,0.2391,12.56,136.54,275.97,199.11,1.1
0.7121664000000001,0.3256,28.72,318.88,285.52,291.53,1.056
1.034742,0.646,10.01,316.43,214.33,354.14,2.923
0.6591024,0.5896,1.19,138.4,274.48,306.47,1.606
0.8079763999999999,0.5037,16.77,353.97,225.75,334.97,1.628
0.9527131999999999,0.4908,12.82,319.0,207.53,215.89,1.871
0.8291542000000001,0.5114,3.25,119.12,315.15,279.91,1.697
0.7414365199999999,0.1508,5.38,327.43,5.11,145.61,0.8731
1.0820357999999999,0.1846,27.68,320.18,175.75,15.58,1.327
0.7888608,0.3808,28.44,134.95,87.72,315.59,1.274
0.9386680000000001,0.6153,8.78,316.81,148.89,157.07,2.44
0.9373497000000001,0.3271,26.74,318.56,107.91,36.87,1.393
0.9427142999999999,0.4907,0.77,152.85,21.61,216.87,1.851
0.9725130000000001,0.1045,15.8,138.15,51.09,105.11,1.086
1.0076913,0.6463,6.53,348.77,139.78,121.35,2.849
1.0138324,0.2153,7.25,123.54,321.48,67.17,1.292
0.6652404000000001,0.6546,1.96,328.9,99.32,234.1,1.926
1.2076791999999998,0.1862,20.92,157.41,34.01,285.93,1.484
0.6238975000000001,0.7605,20.29,151.14,221.21,26.79,2.605
0.6519590999999999,0.5983,6.67,51.22,179.96,331.41,1.623
0.865258,0.5139,5.44,12.95,201.23,217.73,1.78
1.01897,0.3426,29.89,139.88,249.69,63.06,1.55
0.9646394,0.5133,6.73,1.51,195.32,189.28,1.982
0.9020528,0.5292,4.75,133.07,316.26,15.14,1.916
0.8799960000000001,0.4359,1.6,7.75,69.48,24.15,1.56
0.9214443000000001,0.2563,6.22,315.94,129.0,88.58,1.239
1.2200354000000002,0.4971,12.39,279.68,323.17,100.22,2.426
0.9357191999999999,0.5944,7.54,130.52,326.73,172.68,2.307
0.9118540000000002,0.5739,11.58,325.75,218.3,172.04,2.14
0.9049856,0.6288,26.8,17.75,219.26,123.59,2.438
0.9662844,0.3271,3.17,316.19,141.05,354.64,1.436
0.9601276,0.2534,11.41,336.06,231.5,346.2,1.286
0.9228408,0.1912,1.7,140.46,302.23,150.19,1.141
0.6625026999999999,0.5913,4.4,6.0,37.83,27.9,1.621
0.6563603200000001,0.3312,19.2,135.18,160.44,95.08,0.9814
0.9444906000000001,0.2701,0.88,137.75,52.08,359.58,1.294
1.2090897,0.3331,9.74,347.94,155.04,237.4,1.813
1.1923758,0.2626,5.55,227.22,300.57,264.61,1.617
0.8145300000000001,0.43,14.82,113.64,303.01,11.5,1.429
0.9826888999999999,0.5813,4.44,312.75,169.59,163.17,2.347
0.2217935999999999,0.9139,8.44,93.92,179.06,349.55,2.576
1.0396097999999998,0.4591,6.15,153.13,1.02,209.92,1.922
0.64303188,0.3076,20.18,139.67,131.58,183.96,0.9287
0.8773188000000001,0.4044,8.2,141.38,52.09,297.43,1.473
1.0932943,0.1371,44.9,122.57,228.72,193.16,1.267
0.6931456,0.6416,4.27,241.27,172.77,22.45,1.934
1.1024500000000002,0.3515,7.93,347.0,147.7,263.33,1.7
0.9994907,0.4131,4.4,87.25,32.67,266.02,1.703
0.8160054,0.4749,20.58,320.62,114.49,24.48,1.554
0.9706218,0.5614,6.44,149.12,18.67,167.28,2.213
1.0086523,0.2259,18.97,332.05,99.25,72.54,1.303
0.7151759999999999,0.5248,2.19,150.49,267.79,31.55,1.505
1.0950419999999998,0.3435,31.06,334.09,181.47,261.98,1.668
0.9894416,0.1536,5.58,142.61,7.9,85.15,1.169
0.9250691999999999,0.4434,8.27,344.26,235.0,237.51,1.662
1.0784799999999999,0.4475,10.0,349.96,160.98,206.21,1.952
0.7562455,0.2505,2.64,146.75,252.69,277.39,1.009
0.6490179,0.7339,9.95,161.77,237.98,16.75,2.439
1.0403425,0.3789,3.22,328.18,224.91,240.7,1.675
0.840736,0.5112,5.25,319.48,102.35,31.62,1.72
0.56827559,0.3011,11.2,146.15,146.99,288.63,0.8131
0.945297,0.529,5.64,320.81,146.23,211.16,2.007
0.5199705999999998,0.7818,3.24,255.04,348.62,346.56,2.383
1.2802079999999998,0.4272,1.9,305.95,194.23,172.86,2.235
0.956796,0.4385,4.93,323.37,214.71,347.24,1.704
0.9066329999999999,0.3682,6.06,147.46,301.06,356.76,1.435
1.0313999999999999,0.1405,3.59,163.43,321.67,87.03,1.2
0.6465672,0.5964,3.84,270.97,337.1,247.18,1.602
0.8925476000000001,0.5588,1.17,317.64,139.53,210.77,2.023
0.6392568,0.4146,8.16,142.29,107.84,301.08,1.092
0.9329462999999999,0.2751,10.7,325.04,222.47,4.6,1.287
0.8513999999999999,0.656,11.59,143.65,310.81,154.69,2.475
0.8467312,0.3426,12.58,326.64,244.39,354.13,1.288
1.2369539999999999,0.457,5.69,273.25,170.52,18.13,2.278
0.8363412,0.3277,2.04,36.38,185.71,6.25,1.244
0.9282156000000001,0.4826,7.23,144.63,324.59,247.75,1.794
0.7941516000000001,0.6461,30.39,115.73,328.62,191.83,2.244
0.51680392,0.3626,13.97,118.64,240.0,156.59,0.8108
1.26003,0.515,28.15,77.61,108.92,127.03,2.598
1.1759198,0.5897,2.27,182.63,295.34,124.1,2.866
0.9871198999999999,0.5229,0.29,97.97,27.25,196.63,2.069
0.5734912,0.7056,6.73,228.5,30.91,159.09,1.948
0.7584786000000001,0.6949,5.2,235.49,192.7,157.17,2.486
1.2055461,0.6383,10.94,313.68,271.16,77.49,3.333
1.2283488,0.0928,12.85,109.33,135.76,280.37,1.354
0.5001981999999999,0.6378,16.1,154.35,92.7,325.6,1.381
0.9540776999999999,0.4637,5.62,329.23,151.9,246.83,1.779
0.9045673,0.3497,8.37,146.49,314.58,6.66,1.391
1.0087746,0.5038,3.59,134.94,29.45,189.72,2.033
0.9277799999999999,0.53,4.65,348.26,119.31,214.6,1.974
1.0222608,0.5924,4.68,122.8,32.72,140.12,2.508
0.9043452000000001,0.1882,11.03,330.88,254.2,62.95,1.114
0.9894976,0.3204,3.64,143.29,24.63,310.94,1.456
0.989569,0.4778,3.49,340.18,187.84,209.99,1.895
1.0360426999999999,0.5219,4.97,156.95,353.27,176.28,2.167
0.939672,0.628,9.88,152.38,323.28,7.26,2.526
0.8194764,0.2327,20.61,154.75,96.47,74.87,1.068
1.0072667999999998,0.6268,33.76,170.64,35.36,117.58,2.699
0.6837378,0.5782,20.34,134.47,277.84,302.35,1.621
0.9035428000000001,0.4901,5.15,118.91,337.18,254.47,1.772
0.17854760000000008,0.9318,4.73,156.86,219.53,9.09,2.618
1.0001300000000002,0.5145,1.11,183.15,291.28,13.46,2.06
1.071224,0.483,5.44,289.9,317.75,139.98,2.072
0.7817159000000001,0.4743,15.93,149.92,282.61,31.44,1.487
1.0698744,0.6388,9.39,351.62,120.53,116.29,2.962
0.974413,0.1947,8.04,152.89,327.29,82.46,1.21
0.6330244,0.6684,3.54,327.25,274.92,192.82,1.909
1.0132544,0.0888,0.2,152.09,28.95,94.82,1.112
0.9428287999999999,0.4272,2.02,117.55,2.98,277.55,1.646
0.8532919999999999,0.4797,1.18,96.8,357.81,287.05,1.64
0.9641662000000001,0.4041,1.7,350.88,113.57,21.11,1.618
0.73505,0.518,4.5,328.05,108.76,323.19,1.525
0.9931948,0.4943,3.89,335.85,210.83,193.22,1.964
1.067321,0.1694,27.55,158.72,352.36,5.84,1.285
1.0282194,0.6074,10.81,138.12,33.09,127.77,2.619
1.0830279,0.3327,20.74,328.14,185.4,1.3,1.623
0.8523684000000001,0.6958,19.45,186.03,20.34,109.77,2.802
1.0306774,0.5718,2.36,8.7,148.89,148.27,2.407
0.71500311,0.1807,2.82,332.44,38.39,94.65,0.8727
0.91376208,0.0529,12.21,342.2,5.4,35.25,0.9648
0.9557239999999999,0.5292,4.97,154.84,30.12,184.77,2.03
1.03464,0.521,3.54,337.61,190.47,172.25,2.16
0.9009504000000002,0.3112,11.57,155.89,63.3,337.44,1.308
0.8076675000000001,0.5235,2.12,155.76,73.57,336.84,1.695
1.101362,0.5532,30.14,337.35,160.49,5.19,2.465
0.9966280000000001,0.588,3.72,345.12,189.56,144.09,2.419
1.011809,0.2033,3.59,149.35,16.05,23.38,1.27
0.8000010000000001,0.5685,5.43,152.01,292.11,20.42,1.854
1.1760582,0.1282,19.85,334.74,233.0,322.12,1.349
1.1806951,0.5999,6.6,163.64,356.38,359.18,2.951
0.44586616000000007,0.4044,2.99,12.79,337.1,295.57,0.7486
0.5586668100000001,0.3211,21.04,154.85,148.05,264.43,0.8229
1.0021323999999998,0.5913,2.1,342.07,177.13,144.28,2.452
0.5794950000000001,0.4481,7.85,156.06,249.81,215.08,1.05
0.7425447000000001,0.5971,0.39,264.16,174.5,20.2,1.843
0.7665392,0.6924,36.4,338.05,244.54,130.84,2.492
0.9346137999999999,0.4767,2.93,355.38,211.5,214.59,1.786
1.023696,0.2891,34.08,335.8,150.98,15.52,1.44
1.0349828,0.0659,2.43,3.66,130.71,136.21,1.108
0.7899814999999999,0.3965,7.15,156.02,283.88,47.86,1.309
1.0771571999999998,0.5884,3.18,95.44,41.04,4.65,2.617
1.1257290000000002,0.5435,4.2,171.13,21.71,134.03,2.466
0.7072101,0.4879,15.85,339.51,262.33,309.1,1.381
0.8464060000000001,0.6524,13.85,125.58,335.43,156.63,2.435
0.9959704,0.2108,0.46,164.42,315.35,56.22,1.262
1.1108027,0.3749,6.95,4.43,128.17,13.04,1.777
0.9805068,0.5203,8.25,155.22,343.28,195.51,2.044
1.0892600000000001,0.572,3.98,65.88,115.49,131.8,2.545
0.9186371999999999,0.3457,34.4,339.27,223.28,311.92,1.404
0.9491105999999999,0.2051,22.95,152.36,305.45,42.55,1.194
